,0,1
0,5.43990707397,3.49657511711
1,8.09350299835,4.39927101135
2,-1.05783557892,4.98675918579
3,0.057227447629,6.63540410995
4,3.84419298172,0.254022836685
5,9.08676147461,4.18252325058
6,0.530228674412,3.83200454712
7,5.12330293655,3.48375725746
8,4.73072481155,2.37544608116
9,8.25617218018,3.47540378571
10,0.710417747498,1.13830554485
11,2.28867077827,4.35040235519
12,6.61472415924,-2.81283760071
13,8.070104599,1.34556531906
14,7.32267427444,3.30205345154
15,7.68322706223,3.78190398216
16,-1.27054858208,4.62326002121
17,8.61020851135,2.49948620796
18,8.77557373047,3.92871880531
19,6.96827507019,5.47009038925
20,-1.51702928543,4.36193704605
21,5.31088590622,-1.03523528576
22,1.50195610523,5.05837202072
23,5.51497793198,3.93113207817
24,1.23817622662,3.94464588165
25,7.11673784256,3.03888249397
26,4.61861991882,0.402415394783
27,6.89990854263,1.55096161366
28,8.6735124588,3.61312103271
29,7.15435934067,3.44473814964
30,1.98874020576,7.07275342941
31,8.12538433075,4.54489278793
32,1.8334209919,4.95791149139
33,-0.022528944537,5.97683906555
34,2.4841094017,5.40026140213
35,-0.103763237596,0.478665113449
36,6.37381362915,5.60954904556
37,-2.16065311432,1.8708255291
38,6.83928251266,4.44837284088
39,3.34839963913,0.368478566408
40,-1.15211725235,1.03322255611
41,5.84366130829,3.5680937767
42,1.05274629593,3.65856218338
43,7.34257459641,2.22274851799
44,-2.57845139503,3.7452378273
45,7.35297393799,3.34310984612
46,7.98002576828,2.65889596939
47,5.16656589508,1.39498865604
48,-0.933896422386,5.45079469681
49,3.581782341,-1.93332159519
50,2.8999607563,3.5641245842
51,6.56156730652,4.349193573
52,2.89253020287,0.00814842060208
53,1.36453080177,-0.301679253578
54,8.18819713593,4.30256032944
55,7.28919219971,3.85371828079
56,7.70183038712,4.12411594391
57,0.433931291103,0.0628417134285
58,6.349609375,2.28233146667
59,7.21736383438,3.16200900078
60,-2.15787649155,4.27212810516
61,7.84062051773,3.49517440796
62,-0.261367619038,6.1479973793
63,3.42467999458,0.909364283085
64,-0.381275653839,0.709588766098
65,7.22368717194,2.46038174629
66,-0.930538713932,3.72265219688
67,-1.46273577213,4.6779127121
68,7.23482513428,4.14942455292
69,1.03658545017,-2.12940144539
70,4.81449317932,2.74472737312
71,6.73861980438,2.67603445053
72,3.22466158867,2.0528459549
73,6.35891962051,5.76606750488
74,8.1086473465,3.07682871819
75,0.924591302872,6.41722249985
76,7.33621501923,-0.466524273157
77,5.1700053215,3.1268415451
78,7.64820241928,4.97905302048
79,5.55712509155,-0.843028843403
80,6.74458360672,0.375994503498
81,-1.65676426888,4.72945833206
82,8.09352970123,3.62250208855
83,4.08290052414,4.07987880707
84,3.53508019447,4.3487405777
85,6.53842449188,1.33011031151
86,1.93433821201,4.15477800369
87,8.40726280212,4.51594924927
88,1.13812172413,6.17240142822
89,7.8785200119,3.58317017555
90,0.423688262701,6.71000862122
91,7.73646688461,4.65803575516
92,7.20071649551,4.09371137619
93,3.92452383041,3.41131877899
94,-1.41257858276,4.74889707565
95,-1.69347405434,5.2110285759
96,-1.36011528969,4.25045871735
97,2.24530816078,-2.2733502388
98,5.19974803925,4.47357654572
99,-0.186938643456,4.28680515289
100,-1.39817464352,5.08965349197
101,6.42257642746,3.83199262619
102,-0.387977898121,6.12720060349
103,3.99830818176,3.54501795769
104,1.24060988426,-0.680704474449
105,8.64869976044,3.45773625374
106,4.71513700485,-0.311819791794
107,6.82360029221,3.42990612984
108,4.15683698654,2.84891748428
109,1.78298830986,0.649268746376
110,3.08155751228,3.65173506737
111,1.24619352818,5.91868829727
112,4.49664545059,5.67770910263
113,6.52040052414,3.13967370987
114,3.00960969925,-3.20018601418
115,2.37010812759,3.6046860218
116,1.83941173553,3.38737225533
117,0.633050441742,0.453509360552
118,5.31436491013,3.94038391113
119,2.87325835228,1.85209679604
120,8.59948348999,3.87527108192
121,6.84187889099,-2.16989183426
122,8.07222270966,4.59649085999
123,-1.88573384285,4.50715255737
124,8.05085277557,4.28564739227
125,7.92911911011,3.49241757393
126,-2.162368536,1.88895463943
127,5.58247756958,-0.474067181349
128,0.213592737913,4.73606204987
129,7.83954763412,4.40196418762
130,1.02618575096,1.23856544495
131,2.94963264465,-1.53497135639
132,3.56825304031,-2.42184448242
133,0.102966561913,-0.63831281662
134,8.93605613708,0.1512260288
135,6.28355026245,5.44706869125
136,7.76149320602,4.93917942047
137,2.97532296181,-2.68080949783
138,7.179500103,-1.18963718414
139,7.76488876343,3.37950730324
140,0.516513645649,5.91371440887
141,6.02818250656,1.95642733574
142,4.93067407608,0.0527470447123
143,5.18558502197,1.63521313667
144,6.64540863037,-2.35365128517
145,0.270002245903,0.0355276763439
146,3.6927075386,-1.85338497162
147,1.38355624676,-0.170692533255
148,-0.452410757542,0.761367738247
149,4.63665294647,2.73289251328
150,5.2031993866,4.08093357086
151,3.24672031403,-2.81352686882
152,4.33071279526,2.2205517292
153,8.79847049713,4.56435728073
154,4.54001092911,4.57641220093
155,8.0797624588,3.56886076927
156,4.10224676132,5.96959161758
157,8.7309551239,0.884943962097
158,4.56620454788,4.00955247879
159,6.24405193329,-2.57779693604
160,6.07232284546,-2.94637727737
161,5.17117452621,3.65334820747
162,3.47526335716,-0.274751156569
163,-2.53154087067,4.58536577225
164,0.0566366314888,6.19951343536
165,-1.62558996677,5.03124427795
166,8.64740848541,3.50827813148
167,4.16216897964,0.604658961296
168,5.40940952301,0.573644042015
169,7.60564422607,3.36648082733
170,1.62057113647,-2.04746389389
171,8.6754693985,1.26584661007
172,-0.0151179796085,-0.353701770306
173,-1.42583489418,2.98908829689
174,8.34833526611,3.33628726006
175,8.2076921463,4.52217102051
176,7.27728462219,5.06395435333
177,2.47704315186,1.43809270859
178,9.12683010101,0.0138646895066
179,1.67464613914,1.19237089157
180,1.27532184124,-0.722176790237
181,1.524543643,0.909550309181
182,7.78253793716,3.43408918381
183,7.99125289917,2.83789682388
184,7.8442401886,2.97571492195
185,1.10740232468,0.27342954278
186,7.99309635162,4.43841838837
187,7.18579673767,3.95960021019
188,2.89580082893,7.01668262482
189,3.85049343109,2.6989262104
190,2.5197250843,7.1204791069
191,8.14270973206,4.59226942062
192,8.0836353302,3.53695249557
193,6.95783853531,4.75706577301
194,1.70169067383,3.55153059959
195,7.77804756165,4.12114858627
196,-1.05188310146,5.39242267609
197,7.11193561554,3.22148799896
198,5.24526882172,0.567299425602
199,-0.362120389938,5.14612960815
200,6.601583004,1.79910159111
201,8.58198165894,2.76734161377
202,6.83293104172,3.91402459145
203,1.67558717728,-0.450995028019
204,-0.568994820118,1.35095393658
205,8.07354450226,4.71390104294
206,7.50807571411,1.77867662907
207,-2.04684066772,4.69087553024
208,2.94004011154,3.97826957703
209,2.53388881683,0.619282186031
210,4.93008613586,5.52351760864
211,8.1449432373,5.21874856949
212,6.6954703331,-1.56566512585
213,0.622980237007,-0.550547420979
214,2.73643183708,6.99592447281
215,-1.62867879868,0.875681459904
216,0.0333278439939,5.86057043076
217,6.87471389771,3.86912417412
218,5.8315038681,-1.81694173813
219,5.37726736069,-1.91654121876
220,7.41230010986,3.37985181808
221,8.30833053589,2.4141895771
222,7.57153511047,2.73558425903
223,7.39939975739,4.21533727646
224,0.580302894115,-1.0565778017
225,7.25344944,3.54250216484
226,3.64028215408,2.34706687927
227,5.05045890808,3.89464616776
228,0.749743938446,5.03828382492
229,4.02270698547,2.14130043983
230,7.18408727646,2.61136245728
231,7.4734172821,-1.10524630547
232,-1.46748840809,4.81491947174
233,3.49079036713,2.62220835686
234,7.93738174438,2.32153296471
235,5.70144605637,3.40492105484
236,8.31017208099,5.1162686348
237,7.83915805817,4.3400182724
238,7.06218099594,4.01031208038
239,9.36055469513,3.50804257393
240,4.93770074844,0.165473148227
241,8.73373413086,2.80697870255
242,6.78528547287,4.55819559097
243,1.23441207409,0.483254164457
244,8.54008102417,4.72496175766
245,7.37146854401,5.15058994293
246,5.2754201889,2.98375105858
247,7.37916231155,2.64214134216
248,9.38991165161,3.2971303463
249,6.21287488937,3.32834339142
250,4.07087802887,2.3679265976
251,1.07505869865,-2.12173914909
252,8.69991016388,1.94961237907
253,-2.15673995018,1.90766882896
254,6.96875572205,-1.737844944
255,5.71075201035,0.124659694731
256,5.73755884171,5.96759557724
257,-1.21118962765,4.62795782089
258,7.50871658325,2.45150303841
259,8.87589740753,3.38654923439
260,2.92301368713,-2.9834356308
261,8.41169548035,3.25735855103
262,7.76775884628,4.39917325974
263,8.06822299957,1.18534767628
264,7.67885112762,2.43400621414
